Sserial	WtFactor	RSex	RAgeCat	eq_inc_quintiles	RClassGp	HEdQual3	Married	ChildHh	skipmeal	paptype	SMNews	PartyId2	Politics	SocTrust	Spend1	Dole	TaxSpend	MuchPov	Poverty1	Poverty2	NatFrEst	incdiffs	welfare2	leftrigh	libauth
310775	.808544967267981	1	7	-1	8	8	1	2	-1	2	8	3	3	-1	-1	3	3	1	2	1	999	-1	-1	-1	-1
310776	1.86119823905121	1	4	5	1	1	1	2	1	0	8	2	2	-1	-1	2	3	2	2	2	5	2	2.75	2.4	2.66666666666667
310777	1.12808616526412	2	6	4	5	4	1	2	1	0	3	1	3	-1	-1	2	3	1	2	2	40	2	2.25	2.6	3.33333333333333
310778	.922986916572841	2	4	-1	5	4	1	1	1	0	2	3	5	-1	-1	2	3	1	1	1	70	1	3.125	3.2	3.33333333333333
310779	1.78905824156113	2	1	-1	3	2	4	2	1	0	8	1	4	-1	-1	2	3	2	2	2	50	5	2.5	4	3.33333333333333
310780	.488994683801096	2	2	4	5	4	4	1	1	0	8	5	5	-1	-1	1	3	1	1	1	75	3	2.625	2.6	3.33333333333333
310781	1.81166833170989	1	4	2	4	4	1	1	1	0	3	5	5	-1	-1	3	2	1	2	2	50	2	3.25	2	4
310782	1.1434334413455	1	3	3	5	2	1	1	1	0	2	8	3	-1	-1	2	1	2	2	2	50	2	4.125	2.6	4.5
310783	1.18275659487257	1	4	3	1	1	1	1	1	0	2	3	1	-1	-1	2	4	2	2	1	998	2	3.625	2.2	4.5
310784	.889099284985653	2	7	-1	4	3	1	2	-1	1	2	8	5	1	3	3	2	1	2	2	998	-1	1.75	3.6	3.66666666666667
310785	2.13650666818324	2	2	5	1	1	4	2	-1	0	3	4	4	-1	-1	3	1	8	2	2	60	-1	-1	-1	-1
310786	1.19344877240978	2	6	-1	1	1	1	2	1	0	2	2	1	-1	-1	3	2	2	2	2	30	2	3.25	2	3.83333333333333
310787	.883306710225873	1	7	-1	1	2	1	2	1	0	8	1	3	-1	-1	3	3	1	1	1	5	2	2.625	3.4	3.83333333333333
310788	.992039090126178	2	7	-1	2	2	1	2	1	2	8	1	2	-1	-1	3	2	2	2	1	5	3	2.625	3.4	3.66666666666667
310789	.800428304367828	2	4	5	1	1	1	1	1	0	8	2	2	-1	-1	3	3	2	2	1	10	1	2.5	2.4	3
310790	.930008563926814	2	3	1	2	3	1	1	1	2	2	1	2	-1	-1	1	2	2	2	2	40	3	3.125	2.6	4.16666666666667
310791	.837343808145981	2	6	-1	5	2	2	1	-1	0	8	1	4	-1	-1	2	3	2	2	2	998	-1	-1	-1	-1
310792	1.21078570477963	1	4	5	4	3	1	2	1	0	8	1	1	-1	-1	2	2	1	2	2	50	2	4	3.6	4.5
310793	.429964896992291	1	6	1	1	1	2	1	-1	0	3	8	3	1	9	3	3	1	2	1	20	-1	2.375	2.6	2.5
310794	2.17422187880522	2	6	1	1	4	1	1	-1	0	2	2	3	-1	-1	2	2	2	2	2	80	-1	-1	-1	-1
310795	.712768715881724	1	7	-1	4	3	1	2	1	1	8	2	1	-1	-1	1	3	2	2	2	15	1	2.125	1.6	2.83333333333333
310796	2.37292545053546	2	2	4	1	2	4	2	-1	0	2	5	2	1	4	3	2	1	2	1	20	-1	3.5	2.6	2.83333333333333
310797	1.04512914227141	1	4	-1	1	2	1	2	-1	0	8	2	2	-1	-1	1	3	2	2	2	998	-1	-1	-1	-1
310798	1.25342573499582	1	4	4	2	3	1	1	1	0	8	8	2	-1	-1	1	3	2	2	1	15	1	2.25	2.2	3.5
310799	.720129554143719	1	7	3	3	4	1	2	1	1	8	2	1	-1	-1	3	3	2	2	1	50	2	2.75	2.2	3.83333333333333
310800	1.16265186963773	1	4	-1	1	3	1	2	1	2	7	1	2	-1	-1	3	3	1	2	2	7	4	1.875	3.2	4
310801	1.45503875876765	1	4	4	1	1	1	1	1	0	8	2	4	-1	-1	2	8	1	2	2	35	3	2.875	3	3.5
310802	.506015880610878	2	4	-1	5	4	4	2	-1	0	2	5	5	-1	-1	1	3	2	2	2	50	-1	-1	-1	-1
310803	1.37941080579227	1	4	1	3	4	1	1	-1	0	2	2	4	2	3	1	3	1	1	1	998	-1	2.625	3	4.66666666666667
310804	.872686660201352	1	3	5	1	1	1	1	1	0	3	1	3	-1	-1	2	3	2	2	2	40	3	3.625	2.8	3
310805	.712602828783121	1	7	-1	3	4	1	2	1	1	3	4	2	-1	-1	3	2	1	1	2	60	2	3	2.8	3.66666666666667
310806	.988487227316005	2	3	2	4	2	1	1	-1	0	6	2	3	2	3	2	3	2	2	1	25	-1	2.875	2	4.33333333333333
310807	1.24150349596963	2	2	3	2	2	1	1	-1	0	2	5	4	1	3	2	8	1	2	2	80	-1	-1	-1	-1
310808	.607111860539381	2	2	-1	3	1	4	1	1	0	1	1	5	-1	-1	2	2	2	1	1	50	2	3.875	3	3.83333333333333
310809	.852207700099884	1	7	3	5	3	1	2	1	0	8	5	3	-1	-1	2	2	1	2	2	50	2	2.75	2.6	4
310810	1.53308369418637	1	2	-1	1	3	1	2	-1	0	2	5	4	-1	-1	1	2	2	1	1	40	-1	-1	-1	-1
310811	.444556317532562	1	6	2	5	3	4	2	1	1	2	5	1	-1	-1	3	3	8	2	1	45	9	3	2.8	3.83333333333333
310812	.550537993905719	1	5	1	4	3	2	2	-1	0	8	1	3	2	4	2	2	1	2	2	998	-1	2.625	3.2	4.66666666666667
310813	1.26433423326519	1	5	-1	5	3	1	2	2	4	8	2	4	-1	-1	1	3	2	1	1	25	2	2.125	2.8	3.66666666666667
310814	.456137511473019	2	7	-1	3	3	3	2	-1	0	8	1	4	-1	-1	2	2	1	2	1	75	-1	-1	-1	-1
310815	1.15149899074694	1	5	1	5	3	1	2	-1	0	7	5	4	1	4	1	3	2	2	2	80	-1	3.125	1.2	3.33333333333333
310816	1.40324551850873	1	3	-1	1	1	1	2	8	0	2	2	3	-1	-1	2	3	1	2	2	30	2	3.75	2.4	4.5
310817	1.05105361087188	1	4	3	1	1	1	1	1	1	8	2	3	-1	-1	1	3	2	1	1	25	1	2	2	2.66666666666667
310818	1.37414790779666	1	7	1	5	4	1	1	-1	0	8	5	4	-1	-1	1	3	2	1	1	80	-1	-1	-1	-1
310819	1.43344154409277	2	2	3	1	1	1	2	1	0	1	6	1	-1	-1	1	3	2	1	1	3	1	1.875	2.6	2.16666666666667
310820	1.04524607907862	2	7	-1	2	2	1	2	1	0	2	1	2	-1	-1	8	3	2	2	2	25	2	2.5	2.4	4.33333333333333
310821	.518155336555109	1	7	4	5	4	3	1	-1	0	8	2	5	-1	-1	2	2	2	1	1	60	-1	-1	-1	-1
310822	.8419566314385	1	7	2	3	4	1	2	-1	0	8	4	5	-1	-1	2	2	1	2	2	40	-1	-1	-1	-1
310823	2.25882429909263	1	3	-1	3	4	1	1	1	0	7	2	3	-1	-1	2	2	2	2	1	30	1	9	2.25	9
310824	.360412280876589	2	7	1	5	4	3	2	1	1	8	1	2	-1	-1	3	4	1	1	1	50	1	3	2.2	3.5
310825	1.07251238027818	1	7	-1	1	2	1	2	-1	1	4	1	3	2	4	2	3	1	2	2	50	-1	3.375	2	4.33333333333333
310826	.991569921361091	2	7	5	1	3	1	2	-1	0	8	1	2	1	7	2	2	1	2	2	20	-1	3.375	2.4	4.5
310827	1.08111848428632	2	3	2	5	3	1	1	4	4	2	5	3	-1	-1	3	2	1	2	2	60	8	3.5	3.2	3.16666666666667
310828	.810249883666996	1	7	-1	3	4	1	2	1	0	8	2	3	-1	-1	2	2	2	1	1	60	2	3.25	2.2	3.66666666666667
310829	.888172381551322	2	5	1	2	2	1	2	1	0	8	1	3	-1	-1	2	3	2	1	2	70	4	3.5	4.4	4
310830	.525588055106105	2	7	-1	1	8	4	2	9	0	8	5	3	-1	-1	1	3	2	2	2	50	9	9	9	9
310831	.366975637308006	1	7	4	5	2	4	2	-1	0	8	1	3	2	3	3	2	1	2	2	25	-1	3	3.4	3.66666666666667
310832	1.30941769885998	1	6	2	2	1	1	2	1	0	8	2	1	-1	-1	2	3	2	1	2	2	4	2.375	3	3.16666666666667
310833	.620061004984077	2	7	5	1	2	3	2	1	1	8	1	2	-1	-1	2	2	1	2	2	78	1	3.375	2	4.16666666666667
310834	1.23460459517968	1	4	5	1	1	1	1	-1	0	2	1	3	2	3	2	2	1	2	2	2	-1	2.875	4.2	4.16666666666667
310835	1.60855416566874	1	3	-1	1	1	1	2	2	0	2	2	1	-1	-1	2	1	1	1	1	75	3	3.5	2.6	4
310836	.851940451286785	1	4	2	5	4	4	2	-1	1	8	2	5	-1	-1	3	2	2	2	1	20	-1	-1	-1	-1
310837	1.19990403028104	2	7	-1	5	4	1	2	-1	0	8	3	4	1	3	2	3	1	1	2	90	-1	-1	-1	-1
310838	1.56114840430536	2	5	-1	1	1	2	1	1	0	8	1	1	-1	-1	3	3	2	2	1	998	2	2.25	2.4	3.33333333333333
310839	.586507681636957	2	3	3	1	2	4	1	1	0	8	8	4	-1	-1	8	2	2	2	1	50	1	2.25	2.4	3.66666666666667
310840	1.19037368049328	1	3	-1	1	3	1	1	1	0	8	1	3	-1	-1	2	2	1	2	2	10	3	3.5	4	3.5
310841	1.68822867606576	1	6	-1	1	2	1	1	-1	0	4	2	1	1	1	1	3	2	8	1	4	-1	2.25	1.4	3.16666666666667
310842	.379319269120432	1	7	2	5	4	3	2	-1	0	8	8	4	2	1	3	1	1	2	2	70	-1	3.25	3.2	2.66666666666667
310843	.775562174400445	1	7	-1	3	3	1	2	-1	2	8	2	1	2	3	1	3	2	1	2	10	-1	2	2.2	3.16666666666667
310844	.592949156787285	2	7	-1	5	4	3	2	1	0	8	4	3	-1	-1	3	2	2	8	1	998	1	3.25	1.6	3.66666666666667
310845	.614380546169478	1	4	3	4	3	2	1	4	0	7	8	5	-1	-1	7	4	2	2	1	5	1	2.25	2	3
310846	.690717969340403	2	5	5	1	2	3	2	-1	0	3	3	5	2	3	1	3	1	1	2	10	-1	2.75	2.4	3.5
310847	.965627935683805	2	2	-1	2	1	1	1	-1	0	2	1	3	1	4	8	2	8	2	1	20	-1	2.625	3.4	3.16666666666667
310848	1.62161585870008	2	2	-1	2	1	1	1	-1	0	1	8	5	1	1	2	2	1	2	2	70	-1	-1	-1	-1
310849	.926718325590704	1	4	-1	5	3	4	2	-1	0	5	5	5	-1	-1	3	3	2	1	1	70	-1	-1	-1	-1
310850	.792467639618523	1	7	-1	1	1	1	2	-1	1	8	5	3	2	11	2	3	1	2	2	35	-1	2.625	2.8	5
310851	1.05849949408458	1	2	5	1	1	1	2	-1	0	7	8	2	2	3	3	2	2	2	2	2	-1	2.25	3.8	3.33333333333333
310852	.5221943536541	2	3	2	5	3	4	2	-1	0	1	6	3	2	1	1	3	2	2	1	10	-1	2.125	2.8	3.5
310853	.65510354205729	2	4	1	5	4	2	2	8	0	3	2	3	-1	-1	1	4	1	1	1	60	8	3	3	3
310854	1.11203046968787	2	2	-1	1	1	4	2	-1	0	8	6	2	-1	-1	8	4	2	1	1	998	-1	-1	-1	-1
310855	1.09903305481695	1	4	-1	1	1	1	1	-1	0	8	5	1	2	2	3	1	2	2	1	5	-1	3.125	3.2	3
310856	2.23064648413369	2	4	2	5	2	1	1	1	0	8	2	4	-1	-1	1	3	2	1	2	998	3	2.375	2	3.33333333333333
310857	.972866274605476	2	2	-1	1	3	4	2	2	0	4	5	5	-1	-1	1	3	2	2	2	25	3	3.125	2.6	4.66666666666667
310858	1.15946317843389	2	4	1	2	3	1	1	1	0	8	5	4	-1	-1	2	2	1	2	2	20	3	4.375	3.2	4
310859	1.68439015738252	2	5	-1	3	3	1	1	-1	0	8	1	3	2	3	2	3	2	1	2	40	-1	3.25	3.2	3.66666666666667
310860	.989950791583857	2	7	2	1	4	1	1	1	1	8	2	3	-1	-1	2	3	2	8	8	60	3	2.125	2.5	4.33333333333333
310861	1.57711534657549	2	2	4	5	2	4	2	1	0	3	8	4	-1	-1	3	2	2	1	2	2	2	3	3.2	3.33333333333333
310862	1.19404149121589	1	7	3	3	4	1	1	-1	0	8	5	5	2	3	2	2	2	2	1	50	-1	-1	-1	-1
310863	.506042364449087	2	7	-1	1	2	3	2	-1	2	8	1	2	1	2	8	3	1	2	2	30	-1	3	4	4.16666666666667
310864	.687605237616509	1	7	-1	3	4	1	2	-1	0	2	1	2	1	2	3	3	1	2	1	10	-1	2.5	3	4.16666666666667
310865	1.09317014491625	2	2	3	1	1	1	2	-1	0	2	8	4	1	1	2	2	1	2	1	50	-1	3.5	3.2	3.16666666666667
310866	1.15065880102325	2	2	5	1	2	1	2	-1	0	8	1	2	1	9	1	2	2	1	1	10	-1	2.75	2.6	3
310867	2.06503677051547	2	7	-1	8	4	1	1	-1	1	8	1	4	1	3	1	3	2	1	1	10	-1	-1	-1	-1
310868	.451633961053202	2	7	3	4	4	3	2	8	0	8	2	4	-1	-1	1	3	2	1	1	40	1	2.25	1.4	4.5
310869	1.00822525800687	1	4	3	2	2	1	1	-1	0	6	3	2	8	3	3	2	2	2	2	10	-1	-1	-1	-1
310870	.877306220339529	2	3	-1	3	1	1	1	4	0	2	6	4	-1	-1	3	2	2	1	2	70	2	3.375	2.8	3.33333333333333
310871	2.12859773499188	1	2	3	4	8	1	1	5	1	1	1	1	-1	-1	2	1	2	1	1	90	2	3.25	2	4
310872	.718664630145551	1	7	5	2	2	1	2	1	0	8	1	1	-1	-1	1	2	1	2	2	10	3	2.625	3	3.83333333333333
310873	.735594199673784	1	3	1	5	3	4	2	-1	0	8	4	3	2	1	2	3	2	2	1	50	-1	3.5	3.2	4.33333333333333
310874	2.32493166761615	1	2	3	1	3	1	1	-1	0	3	4	2	2	3	2	3	2	2	1	25	-1	3.625	4.6	3.5
310875	.890943697353948	1	7	5	1	1	1	2	1	2	8	1	1	-1	-1	7	3	2	2	1	2	2	2.625	1.8	4
310876	.445866479498352	2	7	3	5	4	3	2	-1	1	8	1	2	2	8	2	2	1	2	2	40	-1	4.125	2.2	4.33333333333333
310877	1.58786129526613	1	2	-1	1	3	1	2	-1	2	6	1	2	1	3	3	2	2	2	2	20	-1	2.625	4.2	3
310878	1.35459980670863	1	2	2	1	1	1	2	1	0	1	2	1	-1	-1	3	3	2	2	2	10	1	1.875	1.8	1.66666666666667
310879	.955657898556454	2	7	5	2	1	1	2	1	0	8	1	1	-1	-1	2	2	1	2	2	50	1	3.125	2.8	4.16666666666667
310880	1.34220759544035	2	4	2	1	3	1	1	1	0	1	1	3	-1	-1	7	3	2	2	1	75	2	3.875	3	4.5
310881	1.47937360501685	1	3	4	1	1	1	1	1	0	2	6	3	-1	-1	2	2	2	1	1	30	2	3.25	3.2	3.66666666666667
310882	.614279555290522	2	2	2	3	2	2	1	-1	0	4	5	5	2	4	3	3	2	2	2	75	-1	3.71428571428571	3	4.16666666666667
310883	.54249203698202	2	2	-1	2	1	4	2	6	0	8	2	2	-1	-1	1	3	2	1	1	43	2	2.125	3	3
310884	1.10584567453773	2	7	-1	1	2	1	2	-1	1	8	1	1	1	1	2	2	1	2	2	93	-1	2.625	3	3.66666666666667
310885	.419075960297698	2	4	-1	5	3	2	2	7	0	2	5	5	-1	-1	2	3	2	2	2	99	1	3.375	2.8	3.6
310886	.586735189241263	2	7	2	1	4	2	2	-1	0	8	3	5	2	3	1	3	2	2	2	15	-1	2.625	1.6	4.5
310887	1.92297499012879	1	1	-1	-1	2	4	2	1	0	2	2	3	-1	-1	1	3	2	1	1	5	2	1.75	1.8	2.5
310888	1.70844205611407	2	1	5	5	2	4	2	-1	0	2	2	3	1	3	3	2	2	2	2	20	-1	2.75	2	3.5
310889	.957376721288251	1	6	5	2	1	1	2	1	0	8	2	2	-1	-1	1	3	2	2	1	10	2	2	2	2.16666666666667
310890	2.03640196255837	2	1	-1	1	2	4	2	-1	0	1	4	2	2	4	2	2	2	1	1	80	-1	2.75	2.6	4.66666666666667
310891	1.31170711387728	1	4	4	5	3	1	1	-1	0	8	5	3	2	2	2	3	2	1	1	40	-1	2.625	2.6	4.33333333333333
310892	.723739638133804	2	1	2	-1	4	4	1	-1	0	8	2	3	2	1	1	3	2	1	1	10	-1	-1	-1	-1
310893	1.04995952241456	1	7	2	5	2	1	2	-1	1	8	1	3	2	3	2	2	1	2	2	50	-1	3.625	1.6	4.83333333333333
310894	1.59657024433093	2	2	-1	5	3	4	1	-1	0	2	1	3	2	1	1	3	2	2	2	10	-1	2.625	3	3.5
310895	.991117872836806	2	5	1	1	1	1	2	1	0	2	2	2	-1	-1	1	3	2	2	1	2	1	2.125	2.4	2.5
310896	.965404136434907	1	4	5	1	2	3	1	-1	0	1	5	3	-1	-1	5	3	2	2	1	10	-1	-1	-1	-1
310897	2.11146711079459	1	1	-1	-1	3	4	2	-1	0	8	5	5	-1	-1	6	3	2	1	1	998	-1	-1	-1	-1
310898	1.15065880102325	2	2	3	2	2	1	1	1	0	3	5	4	-1	-1	2	2	1	2	1	60	2	3	3.8	3.16666666666667
310899	1.11291268743953	2	4	-1	1	2	1	2	1	0	8	2	1	-1	-1	1	3	2	2	1	20	1	2	2.4	3
310900	.842881618889203	2	4	5	1	3	1	2	1	0	8	1	4	-1	-1	2	2	1	2	2	75	3	3.75	3.6	4.66666666666667
310901	.537729334325078	2	7	-1	1	1	4	2	1	2	8	3	2	-1	-1	3	3	2	1	1	25	2	2.875	3	3.33333333333333
310902	1.03153931762399	1	4	4	5	2	1	1	3	0	1	2	2	-1	-1	1	4	2	1	1	30	1	2.625	1.8	3.83333333333333
310903	.596040689079427	2	5	3	2	2	2	1	3	0	2	8	4	-1	-1	3	2	2	2	2	25	3	3	2	3.83333333333333
310904	2.75433672655362	2	1	-1	-1	3	4	2	-1	0	4	2	4	2	3	2	2	1	2	2	50	-1	3	3	4
310905	1.15763570088862	2	3	1	8	4	2	2	-1	0	8	2	3	-1	-1	1	3	2	1	1	75	-1	-1	-1	-1
310906	.519284036329582	2	3	3	5	3	4	1	1	0	3	8	3	-1	-1	8	3	2	2	1	25	2	2.75	2.4	3.5
310907	1.62279054208161	1	4	2	1	1	2	1	1	0	1	2	1	-1	-1	1	2	1	2	2	80	2	2.875	2.8	3.66666666666667
310908	1.51783085755605	2	2	1	1	2	1	1	1	0	2	4	2	-1	-1	2	3	1	2	2	80	2	4.25	1.4	4.16666666666667
310909	1.00249523084165	2	7	4	1	2	1	2	2	0	8	1	5	-1	-1	3	3	1	2	2	1	2	3.125	2.4	3.83333333333333
310910	.803072238162176	1	5	5	1	1	1	2	1	1	8	2	1	-1	-1	1	3	2	1	1	10	2	2.75	2.6	3
310911	1.23194990715465	2	4	1	5	3	2	1	1	0	2	2	3	-1	-1	1	1	2	1	2	60	2	2.5	2.8	3.16666666666667
310912	.753173905711035	1	3	4	1	2	2	1	-1	0	8	5	3	-1	-1	3	3	2	2	2	10	-1	-1	-1	-1
310913	1.04120001610436	1	3	5	1	1	1	1	1	0	2	2	2	-1	-1	1	3	2	2	1	10	1	1.375	2	2.16666666666667
310914	.691679607703726	1	5	-1	2	2	4	2	1	2	8	6	2	-1	-1	3	3	2	2	2	998	2	1.625	1.8	2.83333333333333
310915	.732300067564496	1	3	4	1	1	4	2	1	0	8	2	2	-1	-1	2	2	2	2	2	40	3	3.5	3	3.33333333333333
310916	2.49193028394667	1	1	-1	5	1	4	2	1	2	2	4	1	-1	-1	1	3	2	2	1	4	1	1.5	1.4	2.33333333333333
310917	.80088937655694	2	7	4	1	2	1	2	-1	2	8	1	2	2	3	2	3	1	2	2	30	-1	3.375	2.4	4.66666666666667
310918	1.05027967709815	2	7	1	2	3	1	2	-1	1	8	1	3	1	3	3	3	2	1	1	25	-1	2.625	2.6	3.5
310919	.93195192757859	1	4	4	4	2	1	2	-1	0	8	1	1	2	7	2	2	2	1	1	90	-1	-1	-1	-1
310920	1.2368000651933	2	6	-1	1	1	1	1	-1	2	5	1	2	2	1	2	8	1	2	2	50	-1	-1	-1	-1
310921	1.49888758923513	2	4	2	4	1	1	1	-1	0	2	2	3	1	4	2	2	2	1	2	55	-1	2.75	1.6	4.5
310922	1.20794102534584	1	3	4	1	2	1	1	-1	0	1	2	1	-1	-1	3	3	2	1	1	3	-1	-1	-1	-1
310923	2.18282427445795	1	1	1	5	3	4	2	-1	0	2	2	3	-1	-1	2	1	2	2	1	50	-1	-1	-1	-1
310924	.847729984556079	2	7	-1	1	2	1	2	1	1	8	8	2	-1	-1	1	3	2	2	2	10	2	2.375	1.6	2.83333333333333
310925	.474155421507696	2	7	-1	3	4	3	2	1	0	8	1	2	-1	-1	8	3	8	2	1	40	9	9	9	9
310926	1.27543717296981	1	6	1	5	3	1	2	-1	0	1	2	1	2	3	1	2	2	2	1	10	-1	2	2	4.33333333333333
310927	.392861286886047	1	6	5	3	2	2	2	1	0	8	5	3	-1	-1	2	3	2	2	2	70	2	3.125	3.4	3.66666666666667
310928	.480822241055008	2	7	-1	5	4	3	2	1	0	8	1	2	-1	-1	1	3	1	1	2	65	2	2.5	3.4	2.83333333333333
310929	.82746326599582	1	7	-1	1	3	1	2	-1	1	8	1	1	2	3	2	3	1	2	2	10	-1	3	2.6	4.33333333333333
310930	1.35488535007508	2	6	2	5	4	1	1	1	0	8	3	2	-1	-1	3	2	2	2	1	998	1	2.5	1.8	3.16666666666667
310931	1.19685539129979	2	7	5	5	3	1	2	1	1	2	1	2	-1	-1	8	3	2	2	2	20	3	2.75	2.6	3.66666666666667
310932	.981145487084363	2	3	-1	5	4	1	1	9	0	2	4	3	-1	-1	1	3	2	2	2	25	3	9	9	9
310933	.862483058489194	2	3	3	1	1	1	1	1	0	2	2	2	-1	-1	1	3	2	2	1	10	1	1.375	1.4	1.16666666666667
310934	.603032731396057	1	7	4	3	4	3	2	-1	1	3	3	3	2	2	1	2	2	1	1	15	-1	2.875	1.8	4.16666666666667
310935	.870372399202811	1	5	5	1	1	1	1	1	0	8	1	1	-1	-1	3	2	1	2	2	5	9	2.625	3.4	3.83333333333333
310936	1.31241454447736	1	2	3	5	8	1	1	1	0	8	2	4	-1	-1	3	2	2	2	2	15	3	2.375	2.6	3
310937	.987440605807906	2	3	-1	3	1	1	1	1	0	4	3	2	-1	-1	2	3	1	2	1	10	1	2.875	3.4	3.33333333333333
310938	.600736826756788	2	5	2	5	4	2	2	8	0	4	5	4	-1	-1	1	2	2	2	2	25	2	1.875	2.6	3.16666666666667
310939	1.26711006090023	1	6	1	5	3	1	1	1	0	8	1	1	-1	-1	2	2	8	2	2	80	3	4	3.2	4
310940	.81778489102134	2	4	1	5	3	1	1	7	0	3	2	3	-1	-1	1	2	2	2	2	50	2	2.25	3	4
310941	1.06264914378659	2	3	1	5	3	1	2	-1	0	2	1	1	1	3	2	2	2	1	1	20	-1	2.375	3.2	2.5
310942	.6055705444198	2	4	2	5	8	4	2	-1	0	2	8	4	-1	-1	1	3	2	1	1	998	-1	-1	-1	-1
310943	2.98737719712878	2	1	-1	5	2	4	2	1	1	2	8	3	-1	-1	1	2	2	1	1	75	3	2.5	2.2	3.5
310944	1.35952104155928	2	2	2	2	1	1	1	1	0	4	2	3	-1	-1	8	4	1	2	2	10	1	3	2.8	3.5
310945	.474436174915075	2	7	1	5	4	3	2	-1	1	8	1	3	2	3	1	3	2	1	1	50	-1	2.625	2.2	4.5
310946	.967964694038489	2	7	5	3	3	1	2	-1	0	1	3	2	1	9	2	2	2	2	2	25	-1	2.875	3.2	3.83333333333333
310947	.590476178177265	1	3	4	1	1	4	1	2	0	4	3	1	-1	-1	1	3	2	2	1	1	1	2	2.2	2.33333333333333
310948	.980641027136973	1	7	-1	4	8	1	2	1	0	8	2	3	-1	-1	1	3	2	2	1	27	2	2.375	2.6	3.83333333333333
310949	.881899389348383	2	2	1	5	2	1	1	8	0	8	5	5	-1	-1	1	2	1	8	1	20	9	3.25	2.4	2.66666666666667
310950	1.05165547695467	2	2	1	3	3	1	1	1	0	7	5	5	-1	-1	2	4	2	1	1	40	1	3.875	1	4.5
310951	.599876426496114	2	7	1	4	4	3	2	-1	0	8	2	3	-1	-1	2	3	1	2	1	50	-1	-1	-1	-1
310952	.974841468307841	2	3	2	2	3	1	1	-1	0	3	2	3	-1	-1	8	3	2	2	2	10	-1	-1	-1	-1
310953	.808354605023683	1	7	-1	2	1	1	2	1	0	8	1	3	-1	-1	8	3	1	2	1	4	2	2.28571428571429	3.2	4.16666666666667
310954	.390808403137876	1	7	3	1	1	2	2	-1	0	8	2	1	1	8	1	3	2	1	1	4	-1	1.25	1.8	2.83333333333333
310955	1.01264765724917	1	3	4	3	3	1	1	-1	0	2	1	2	2	7	2	3	1	2	2	70	-1	3.125	2.6	4.33333333333333
310956	.967599359224838	2	2	1	1	1	1	2	1	0	3	2	3	-1	-1	1	2	2	1	1	20	1	2.375	2.6	2.83333333333333
310957	2.03208098683649	1	4	3	5	4	1	1	1	2	8	1	2	-1	-1	2	2	1	2	1	998	2	3.125	2.8	3.83333333333333
310958	2.4398983492113	1	1	4	1	2	4	2	1	0	3	1	3	-1	-1	2	2	2	2	1	50	2	3.25	3.4	4
310959	.967249290474284	2	2	2	4	1	1	1	1	2	1	5	2	-1	-1	2	2	1	1	2	50	3	3.125	3.4	3
310960	.837865264722327	1	7	-1	1	3	1	2	-1	0	8	1	3	2	3	5	3	2	2	2	10	-1	2.125	3.4	3.66666666666667
310961	.581635149854003	2	7	1	5	3	2	2	1	0	8	4	4	-1	-1	2	3	2	2	2	25	2	2.25	2	3.33333333333333
310962	1.13428826607283	2	7	2	2	4	1	2	-1	0	8	2	3	1	7	1	3	8	2	2	998	-1	2.85714285714286	2.4	3.66666666666667
310963	.608079246853588	2	2	3	5	4	4	2	6	0	1	5	5	-1	-1	1	2	2	2	8	99	2	3.25	1.8	3.33333333333333
310964	.929840328203119	2	4	5	2	1	1	1	-1	0	8	5	3	1	3	3	3	8	2	2	10	-1	3.25	2.4	2.66666666666667
310965	.803232191892126	2	1	2	5	2	4	1	-1	0	4	8	5	8	3	8	2	1	2	1	60	-1	3.375	2.8	3.66666666666667
310966	2.06354897832562	2	2	3	5	1	4	2	-1	0	2	2	3	-1	-1	4	3	2	2	1	20	-1	-1	-1	-1
310967	.55826157113258	2	7	-1	1	1	4	2	-1	2	8	1	3	2	3	7	3	8	1	2	10	-1	2.875	3.6	4.16666666666667
310968	2.39786710734133	2	1	-1	5	3	4	2	-1	0	1	5	3	-1	-1	3	2	2	2	1	40	-1	-1	-1	-1
310969	.944917636010776	2	2	3	1	1	1	1	-1	0	7	8	4	-1	-1	2	3	2	1	2	85	-1	-1	-1	-1
310970	.967131673801914	2	6	-1	5	4	1	2	1	0	8	5	5	-1	-1	3	3	1	2	2	50	1	3.375	1.6	3.83333333333333
310971	1.73533715093724	1	4	-1	3	2	2	1	-1	0	2	4	2	2	2	6	2	2	1	1	20	-1	3.125	2.4	4.33333333333333
310972	.945842932491098	2	3	5	1	1	1	1	1	0	8	4	2	-1	-1	7	4	2	2	8	30	3	2.375	3	4
310973	1.39752377333725	2	3	1	5	1	1	1	-1	0	1	1	3	2	1	2	3	2	1	1	5	-1	3	2.4	4.16666666666667
310974	.739714429756219	2	1	1	5	3	4	1	1	0	2	6	3	-1	-1	1	3	2	2	2	25	3	3	2.6	4.16666666666667
310975	.874584411081604	1	7	-1	5	4	1	2	-1	1	8	2	3	2	3	1	3	2	2	2	25	-1	2.375	1.4	3.66666666666667
310976	.339595829529995	1	7	5	1	3	3	2	1	1	8	1	2	-1	-1	2	3	2	2	2	10	3	2.625	3.4	3.33333333333333
310977	.902621370340947	2	3	-1	3	2	1	1	1	2	8	2	1	-1	-1	2	3	2	2	2	50	1	2.5	2.4	2.33333333333333
310978	.885803731340125	2	6	3	2	3	2	1	-1	0	8	3	4	-1	-1	1	3	2	8	2	50	-1	-1	-1	-1
